epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
30,0.4486749999999999,1.3227710490256788,0.001,0.40975,1.426257365125783
31,0.4452999999999996,1.3317197901193019,0.001,0.41375,1.4047314112066942
32,0.4478999999999997,1.3280447612603807,0.001,0.414,1.39845151431704
33,0.44914999999999994,1.319324681223096,0.001,0.401,1.4438531492718882
34,0.4429999999999998,1.3319186706750008,0.001,0.40225,1.4620767453069183
35,0.45299999999999985,1.310299065466927,0.001,0.4045,1.4368088275260595
36,0.45654999999999984,1.3068594440130883,0.001,0.41675,1.42517926431054
37,0.45922499999999983,1.3060956543651954,0.001,0.4035,1.4236750943801835
38,0.46522499999999994,1.2980019826593951,0.001,0.416,1.3919620071938565
39,0.4558999999999999,1.302975998468902,0.001,0.38775,1.4639637454509644
40,0.4648749999999999,1.292691206410918,0.001,0.418,1.4040056435238828
41,0.45854999999999985,1.3042943328980778,0.001,0.40375,1.4366426122117042
42,0.46099999999999963,1.295641146317875,0.001,0.4175,1.405375518475437
43,0.46347499999999964,1.293433084886529,0.001,0.40525,1.4203447191314391
44,0.4552249999999997,1.3083409196493185,0.001,0.43325,1.3782225498671463
45,0.46175000000000005,1.2919343616409598,0.001,0.4175,1.4129377893863517
46,0.46467500000000045,1.2975874113538501,0.001,0.4175,1.4094319318837087
47,0.4604499999999996,1.2999537219994566,0.001,0.41275,1.4067493062210388
48,0.46305,1.2946827105538634,0.001,0.4345,1.3895617003676792
49,0.4649249999999994,1.2908143834845536,0.001,0.41075,1.4168025543894964
50,0.46387500000000037,1.2861095074219446,0.001,0.43025,1.384367003781019
51,0.4698750000000005,1.2809290121111374,0.001,0.41925,1.4176146073161247
52,0.4677750000000004,1.2853327823104326,0.001,0.4135,1.4232054303452777
53,0.47192500000000026,1.268323497099846,0.001,0.4275,1.3822637968032532
54,0.4745999999999995,1.2674423559688248,0.001,0.4235,1.3914882731717553
55,0.48295,1.248844362686172,0.0005,0.4,1.4304820306220536
56,0.4870249999999999,1.241814619019143,0.0005,0.43275,1.3861968079738478
57,0.488,1.2366893914418096,0.0005,0.426,1.3948076922917167
58,0.48765000000000014,1.2350963965110608,0.0005,0.43575,1.3608080737385293
59,0.4902749999999999,1.2390670240975588,0.0005,0.43975,1.3650750547472057
60,0.48827499999999957,1.2410090945728007,0.0005,0.4275,1.3849395538365286
61,0.49102499999999993,1.2332698566241036,0.0005,0.4145,1.3984468567275306
62,0.4953249999999999,1.2275008448712423,0.0005,0.40875,1.4280873679381056
63,0.49345000000000006,1.2328198702381195,0.0005,0.44375,1.3334666562897555
64,0.49955000000000027,1.2197319417159453,0.0005,0.43675,1.3698906756872602
65,0.49317500000000025,1.2334375044948187,0.0005,0.4385,1.3506902634987914
66,0.4909750000000001,1.2294732133798636,0.0005,0.4445,1.3700088980456981
67,0.4955999999999998,1.2286419369254622,0.0005,0.43775,1.3780829349053154
68,0.4921,1.2303383241351389,0.0005,0.42575,1.3967788227001647
69,0.5007,1.2141177016082056,0.0005,0.43925,1.3664452369536342
70,0.49345000000000006,1.2299529210298084,0.0005,0.43025,1.3824788323909902
71,0.4956249999999999,1.2203212782845612,0.0005,0.4355,1.358527493333635
72,0.4967999999999998,1.2248699790315636,0.0005,0.4325,1.3848193845753771
73,0.4980749999999998,1.2115927414303536,0.0005,0.43475,1.3840851398165916
74,0.4999499999999999,1.20841027179864,0.00025,0.43,1.3944993554656244
75,0.50735,1.196465253253041,0.00025,0.43925,1.3596527019584503
76,0.500575,1.2131546472811836,0.00025,0.43775,1.3662364582166067
77,0.5036000000000002,1.2051104286539758,0.00025,0.4445,1.3565708680179909
78,0.5121999999999995,1.1917492490943722,0.00025,0.449,1.3477846547821142
79,0.5067999999999997,1.1975505368648856,0.00025,0.444,1.3458639203747877
80,0.5092500000000001,1.194470106960464,0.00025,0.441,1.3572798982243532
81,0.5086499999999996,1.1980738578933945,0.00025,0.43925,1.3552883401809346
82,0.5081249999999997,1.193024253477573,0.00025,0.44225,1.3669461448137483
83,0.5123999999999999,1.1868640472759102,0.00025,0.43925,1.3642657671160943
84,0.5118750000000005,1.1888954748618685,0.000125,0.4205,1.376982948210367
85,0.5091749999999999,1.1897316746171256,0.000125,0.4415,1.3562183201227525
86,0.5110750000000001,1.1912402640883317,0.000125,0.46925,1.3237043470022671
87,0.5104249999999999,1.1898728318516156,0.000125,0.43625,1.356048333755558
88,0.5210750000000002,1.1772802054969747,0.000125,0.4455,1.341974051948553
89,0.5171,1.1768428567081834,0.000125,0.44625,1.3438489372252391
90,0.5156499999999999,1.1812950880541837,0.000125,0.44025,1.3450197859563038
91,0.5097,1.1925475385613749,0.000125,0.43625,1.3736318771040141
92,0.5196750000000004,1.1783919701149232,0.000125,0.458,1.3190464247239269
93,0.5159000000000004,1.1819019936742858,0.000125,0.42175,1.3742122142173545
94,0.5185000000000005,1.1776127571826573,0.000125,0.4415,1.3583153263686831
95,0.5129499999999995,1.1850984267630809,0.000125,0.438,1.3796306366219588
96,0.5171250000000002,1.1796501873403191,0.000125,0.45725,1.3120198129658511
97,0.5204250000000004,1.1725231382068235,0.000125,0.43475,1.3574993014406789
98,0.5166000000000001,1.1866729998318974,0.000125,0.45625,1.3365223954957717
99,0.5180749999999993,1.1813791360857553,0.000125,0.44625,1.3496309887735631
100,0.5128500000000003,1.1862299848870717,0.000125,0.4365,1.3566187607466522
101,0.5199250000000003,1.1742443791918193,0.000125,0.44725,1.3528706789546585
102,0.5180500000000001,1.1737560220187482,0.000125,0.44625,1.3564122922150752
103,0.5216250000000003,1.1667241178049346,0.000125,0.44325,1.342087373576303
104,0.5212250000000008,1.175867720901281,0.000125,0.435,1.3760955117936877
105,0.5182500000000002,1.1767795585609,0.000125,0.43375,1.3626288115897696
106,0.5157750000000001,1.1821750188190436,0.000125,0.44175,1.3696020194595937
107,0.514925,1.180401081067169,0.000125,0.463,1.3175186960637428
108,0.5183999999999996,1.1798533534082472,0.000125,0.45725,1.3462082225532248
109,0.5138000000000001,1.1842873993840712,0.000125,0.42125,1.4131309475640836
110,0.5189000000000002,1.1748589762335313,0.000125,0.45825,1.331768466227142
111,0.51985,1.1772233944179138,0.000125,0.45,1.3335218499789154
112,0.5218500000000003,1.167707204099465,0.000125,0.435,1.371383914661386
113,0.5231750000000003,1.1752088166796288,0.000125,0.4425,1.3335696644010393
114,0.5146000000000003,1.1809840573040722,0.000125,0.4385,1.3637279920626686
115,0.5135000000000001,1.17596565446247,0.000125,0.44175,1.3171075340218115
116,0.5196500000000004,1.1751572450615182,0.000125,0.448,1.3553859520225418
117,0.5211500000000007,1.1717241244063006,0.000125,0.4515,1.3419606363219256
118,0.5188499999999999,1.1772379576156533,0.000125,0.42625,1.3731523854529761
119,0.5236500000000003,1.1654149940132443,0.000125,0.43825,1.3631634093347587
120,0.5196249999999998,1.1773610790547184,0.000125,0.45,1.364489136897386
121,0.523225,1.1639613028516358,0.000125,0.46175,1.345492524867726
122,0.5196500000000003,1.1718279820259772,0.000125,0.45875,1.3469122874085655
123,0.5080000000000005,1.1922061108842779,0.000125,0.4445,1.3472258879856858
124,0.5212749999999996,1.1690149671550358,0.000125,0.43275,1.3751844063252843
125,0.5239750000000005,1.1663563459652897,0.000125,0.4505,1.3406384511640514
126,0.5228499999999998,1.1688477365466863,0.000125,0.44675,1.3253488152390895
127,0.5243499999999998,1.1636390167432142,0.000125,0.45375,1.3564876932764178
128,0.5221000000000001,1.170269098282792,0.000125,0.43475,1.3776578642922688
129,0.519925,1.1720354678389115,0.000125,0.43275,1.3964059329552787
130,0.5259,1.1629969159306668,0.000125,0.4345,1.4032416907528023
131,0.5245749999999999,1.168798464577655,0.000125,0.449,1.3475962595219242
132,0.5231750000000002,1.170586666613171,0.000125,0.4545,1.3259635664818656
133,0.5270000000000001,1.158409913506142,0.000125,0.46325,1.3358924684402873
134,0.5204000000000001,1.174992656575907,0.000125,0.445,1.3519102837256514
135,0.5239750000000002,1.1686565630345578,0.000125,0.456,1.337884002082175
136,0.5202499999999993,1.1701588386445707,0.000125,0.448,1.3483391804905795
137,0.5180000000000002,1.1780721442985744,0.000125,0.45375,1.3273222962837385
138,0.5175000000000003,1.178077837532224,0.000125,0.43125,1.3746532988353333
139,0.5197000000000003,1.1710848435312875,0.000125,0.448,1.3636480127056505
140,0.5196250000000001,1.1720987089840262,0.000125,0.4585,1.324789971135901
141,0.5239500000000001,1.164718263791747,0.000125,0.43525,1.41152042278691
142,0.5300500000000002,1.1633052879091483,0.000125,0.441,1.382776787867552
143,0.5213000000000001,1.1678606826424014,0.000125,0.44675,1.3666117828196425
144,0.5273,1.1617351915243277,0.000125,0.45475,1.3234993747803925
145,0.5229499999999999,1.162410690496235,0.000125,0.44425,1.361854882880677
146,0.5234499999999997,1.1679007236346237,0.000125,0.44075,1.3670465208830482
147,0.5220749999999996,1.166852597934918,0.000125,0.435,1.3707069636059301
148,0.5217749999999999,1.1649738379127639,0.000125,0.4255,1.4092614300203825
149,0.5257749999999999,1.1657621205456872,0.000125,0.446,1.359840072286434
150,0.5263,1.161238876199025,0.000125,0.4345,1.3667429784582439
151,0.5251999999999994,1.169892973035782,0.000125,0.43425,1.3809087982387902
152,0.5207,1.1693038177586805,0.000125,0.4555,1.3437233431414783
153,0.5255000000000003,1.161073399248319,0.000125,0.44875,1.340743674135355
154,0.5272750000000005,1.1543565488823866,0.000125,0.43825,1.3579496781671738
155,0.5259000000000005,1.1628328810906456,0.000125,0.464,1.3290869211795309
156,0.5210999999999999,1.17429175206873,0.000125,0.45275,1.3684236934011724
157,0.5207999999999999,1.1697693870186041,0.000125,0.43575,1.3759678305041154
158,0.5272999999999997,1.1582925528205061,0.000125,0.43625,1.3729560260339646
159,0.5285749999999998,1.1581070502511341,0.000125,0.44275,1.3725238851454322
160,0.52225,1.1706528447858087,0.000125,0.45125,1.3390176752261096
161,0.5187250000000007,1.1789257121365935,0.000125,0.446,1.3377274085175188
162,0.5244250000000001,1.1625144909883849,0.000125,0.45675,1.3211956424040474
163,0.5220999999999998,1.165517678127936,0.000125,0.44075,1.37903380673279
164,0.5218499999999995,1.1718847260314667,0.000125,0.4445,1.3398267362111438
165,0.5197,1.1667510463344035,0.000125,0.45175,1.3358560703210862
166,0.516775,1.1780070107534955,0.000125,0.45225,1.3295569024926188
167,0.5300249999999999,1.1547028173669498,0.000125,0.4385,1.3625383868705967
168,0.5240750000000003,1.1667129056236352,0.000125,0.43825,1.3583190985271445
169,0.5251999999999996,1.1628788652988111,0.000125,0.44575,1.35892305147358
170,0.5290750000000001,1.160159811562963,0.000125,0.4275,1.3899544228583645
171,0.5262750000000004,1.166741568915142,0.000125,0.45275,1.3568092696584562
172,0.5266250000000001,1.1580187673702684,0.000125,0.456,1.3318402496249482
173,0.5180750000000005,1.1745647129895749,0.000125,0.4595,1.336686580924781
174,0.5253750000000003,1.1664770798138682,0.000125,0.46525,1.2902928228698771
175,0.5266250000000003,1.1597054658603703,0.000125,0.45225,1.3524218160341819
176,0.5283499999999999,1.158264263045811,0.000125,0.45025,1.3432919930853322
177,0.5270500000000006,1.1568613218834296,0.000125,0.45525,1.339886184470608
178,0.5213750000000003,1.1628492836201492,0.000125,0.461,1.325224755429483
179,0.5314000000000004,1.1513391656374161,0.000125,0.42975,1.3710819134687338
180,0.5192999999999998,1.1687238541887024,0.000125,0.42225,1.4001150274259082
181,0.5257499999999999,1.1544968261960777,0.000125,0.4565,1.3326762600697506
182,0.5281749999999996,1.1582609941140867,0.000125,0.4415,1.3692302143447626
183,0.5285250000000001,1.154425934606619,0.000125,0.452,1.3788960996638597
184,0.528625,1.1547584956907788,0.000125,0.45,1.3463179217670462
185,0.5203249999999998,1.1673913330614882,0.000125,0.44425,1.3547897958857762
186,0.5308250000000005,1.1566598924472324,0.000125,0.4535,1.3502841604216922
187,0.5251750000000002,1.1607355210697385,0.000125,0.42675,1.3742416817113368
188,0.5260750000000002,1.1629534695849417,0.000125,0.4475,1.3476668767569357
189,0.5222749999999998,1.1632165160297023,0.000125,0.451,1.3377222409502434
190,0.5257750000000004,1.1537601114735327,0.000125,0.42675,1.3989082511595652
191,0.5261250000000002,1.1536799969641875,0.000125,0.455,1.3472526175639634
192,0.5254000000000002,1.1595299896865159,0.000125,0.465,1.3165145582484374
193,0.5321499999999997,1.1521397900973671,0.000125,0.43875,1.3616886653192983
194,0.5217500000000002,1.1665731419959022,0.000125,0.43775,1.3697169850985174
195,0.5312749999999999,1.147300040548685,0.000125,0.4595,1.3303150337424827
196,0.5293500000000003,1.1555050313081883,0.000125,0.439,1.383406526763424
197,0.5279000000000006,1.1610277579981485,0.000125,0.45675,1.327144838488497
198,0.5298500000000002,1.1523294619980304,0.000125,0.44875,1.3312679615441125
199,0.5326749999999995,1.150482959351112,0.000125,0.45525,1.3372879096558836
200,0.5371250000000006,1.1480436909798095,0.000125,0.44525,1.3656783787643587
