cloud_provider,cloud_region,codecarbon_version,country_iso_code,country_name,cpu_count,cpu_energy,cpu_model,cpu_power,duration,emissions,emissions_rate,energy_consumed,gpu_count,gpu_energy,gpu_model,gpu_power,latitude,longitude,on_cloud,os,project_name,pue,python_version,ram_energy,ram_power,ram_total_size,region,run_id,timestamp,tracking_mode
,,2.2.6,ESP,Spain,20,0.4862817077052248,12th Gen Intel(R) Core(TM) i7-12700K,42.5,41191.20770692825,0.5146995635176862,1.2495374429895997e-05,3.0464608672251328,1,2.291871618405998,1 x NVIDIA GeForce RTX 3090 Ti,205.411,43.3352,-8.3332,N,Linux-6.8.0-45-generic-x86_64-with-debian-bookworm-sid,codecarbon,1.0,3.6.13,0.26830754111391425,23.453583240509033,62.54288864135742,galicia,a9be183e-edc7-4d09-b320-4ee25038f7a1,2024-10-08T12:57:59,machine
