cloud_provider,cloud_region,codecarbon_version,country_iso_code,country_name,cpu_count,cpu_energy,cpu_model,cpu_power,duration,emissions,emissions_rate,energy_consumed,gpu_count,gpu_energy,gpu_model,gpu_power,latitude,longitude,on_cloud,os,project_name,pue,python_version,ram_energy,ram_power,ram_total_size,region,run_id,timestamp,tracking_mode
,,2.2.6,ESP,Spain,20,0.004012192654278543,12th Gen Intel(R) Core(TM) i7-12700K,42.5,339.8580174446106,0.003464589028013802,1.0194224794412725e-05,0.020506593832576515,1,0.014280854122954543,1 x NVIDIA GeForce RTX 3090 Ti,135.75900000000001,43.3199,-8.3689,N,Linux-6.5.0-44-generic-x86_64-with-debian-bookworm-sid,codecarbon,1.0,3.6.13,0.0022135470553434292,23.450782299041748,62.53541946411133,galicia,5d65f1f9-5a45-4683-8b5c-7d86059ff96f,2024-07-20T22:33:58,machine
