epoch,categorical_accuracy,loss,lr,val_1-shot_5-way_acc,val_loss
1,0.36975,1.711077103992945,0.001,0.466875,1.2901694979622025
2,0.39475,1.5051166275570167,0.001,0.47875,1.2634747189217024
3,0.3673749999999999,1.5344319519696996,0.001,0.46125,1.3240560630090255
4,0.39712500000000006,1.5233645321454348,0.001,0.49875,1.2374227495449484
5,0.415125,1.5099698302509004,0.001,0.539375,1.1975648993267052
6,0.44350000000000006,1.4587974979924598,0.001,0.6,1.0461290148699451
7,0.4796250000000001,1.3707876692356697,0.001,0.69125,0.9156049953604344
8,0.5343749999999999,1.2689728368149515,0.001,0.75875,0.7561513182202154
9,0.5782500000000002,1.1580017928256026,0.001,0.791875,0.6698531029066882
10,0.620875,1.0310832403204464,0.001,0.81375,0.6204431913856991
11,0.652625,0.9604116193168332,0.001,0.82625,0.5864432196173464
12,0.6775,0.9019934874140135,0.001,0.83625,0.5408697645066234
13,0.698125,0.8337712058949447,0.001,0.843125,0.5354550436048168
14,0.7230000000000001,0.789662064525323,0.001,0.850625,0.5030451873216419
15,0.7383749999999999,0.7281862083029648,0.001,0.843125,0.5027415210195211
16,0.7420000000000002,0.7125319627142662,0.001,0.825,0.5288547845202791
17,0.7541249999999999,0.6883837071220243,0.001,0.851875,0.5028104519559594
18,0.76875,0.6553591508053868,0.001,0.86,0.44905543688781974
19,0.7753750000000003,0.6304465289880574,0.001,0.8525,0.4598401734628304
20,0.7823749999999999,0.6178533642187697,0.001,0.844375,0.48106943995880697
21,0.8018750000000001,0.5687160585131367,0.001,0.84625,0.461411335185505
22,0.8071250000000001,0.5497178797760344,0.001,0.85875,0.4469658211256182
23,0.8121250000000001,0.52477549441456,0.001,0.874375,0.3913984861073418
24,0.8242499999999999,0.5113517678587547,0.001,0.89375,0.3625068762227292
25,0.8423750000000001,0.46299067094457363,0.001,0.87125,0.40656978496550145
26,0.843625,0.4544294882685068,0.001,0.86625,0.39416356334735836
27,0.8476250000000001,0.44438931818879035,0.001,0.881875,0.36119627640931123
28,0.8561250000000001,0.41646537124254607,0.001,0.880625,0.3660576999932592
29,0.8647500000000002,0.3947376981844562,0.001,0.88375,0.3687053421295705
30,0.8751250000000002,0.36842448231735053,0.001,0.86625,0.37611695947077195
31,0.8742499999999999,0.3623966750502885,0.001,0.878125,0.3607698107621578
32,0.8786249999999999,0.3559008578390657,0.001,0.881875,0.33232060589797696
33,0.8852500000000001,0.338805580953559,0.001,0.89,0.3338219152277672
34,0.8876249999999999,0.34051702275716633,0.001,0.89375,0.3168457848767765
35,0.8998749999999999,0.301494996989366,0.001,0.87375,0.3374162746661786
36,0.8981250000000003,0.30097047176095876,0.001,0.8975,0.29309101858737496
37,0.90225,0.2904593186457592,0.001,0.9025,0.29056888479565113
38,0.9063749999999999,0.2800238456739904,0.001,0.90375,0.28577341226081043
39,0.9076249999999996,0.27092941014939126,0.001,0.90875,0.3067882063900384
40,0.9111249999999999,0.26794962998271454,0.001,0.905,0.27431711859543517
41,0.9115000000000001,0.2563006347975109,0.001,0.894375,0.3086914292097803
42,0.9182499999999998,0.2456018389409119,0.001,0.90625,0.28545155299745517
43,0.91275,0.2598642834816818,0.001,0.899375,0.29807568004481977
44,0.9114999999999996,0.2636166368616692,0.001,0.91375,0.25784516241705974
45,0.9158750000000001,0.25648320574063094,0.001,0.90125,0.28788472610661997
46,0.9175,0.2400320590185892,0.001,0.9125,0.2736143218509325
47,0.9239999999999999,0.23203226090585233,0.001,0.8925,0.3255294130428871
48,0.917,0.24287620140997027,0.001,0.92,0.24937301213204358
49,0.925375,0.23613320992359033,0.001,0.91,0.2879274568040369
50,0.917875,0.24740109421058318,0.001,0.900625,0.2766050287201176
51,0.924375,0.23009487573795528,0.001,0.9125,0.26532413792499987
52,0.9229999999999998,0.22332885397692998,0.001,0.91125,0.2659105309104882
53,0.9283749999999996,0.21370924722406343,0.001,0.913125,0.2511243048421866
54,0.9257500000000001,0.22766021637682296,0.001,0.904375,0.28207029166559744
55,0.9294999999999999,0.20960520924419437,0.001,0.899375,0.27467045312783894
56,0.930375,0.20713533402232212,0.001,0.914375,0.27331546236296267
57,0.930625,0.21012800072830978,0.001,0.906875,0.2661920317224151
58,0.9294999999999999,0.21110435704969022,0.001,0.910625,0.2575392419734227
59,0.9333750000000002,0.20546308010516373,0.0005,0.918125,0.24905449338823246
60,0.935875,0.19876506316218429,0.0005,0.916875,0.260478299441785
61,0.935,0.19127842851509969,0.0005,0.914375,0.24937782809550024
62,0.9357499999999999,0.195694742011225,0.0005,0.91,0.2634409026730935
63,0.9376249999999997,0.19070444504643203,0.0005,0.9175,0.24543016095630776
64,0.9395000000000002,0.187638461801884,0.0005,0.92,0.2314770982825343
65,0.941125,0.18651345222828805,0.0005,0.91125,0.23892904515360538
66,0.9358749999999999,0.19578655300972678,0.0005,0.91875,0.23731635467404263
67,0.9387499999999999,0.1862626704956958,0.0005,0.919375,0.2337669535287276
68,0.9384999999999999,0.18712952179662032,0.0005,0.915,0.2821505050336347
69,0.9394999999999999,0.17865644149418133,0.0005,0.9175,0.26312720224741915
70,0.9409999999999998,0.18035354203961543,0.0005,0.9325,0.21801890178555516
71,0.9350000000000002,0.193323597820448,0.0005,0.899375,0.2810609878143586
72,0.9357499999999999,0.18751904031049185,0.0005,0.919375,0.25844936451274003
73,0.941,0.17921338640505105,0.0005,0.906875,0.27021799248814715
74,0.9395000000000002,0.1806676327281222,0.0005,0.916875,0.2456696190936548
75,0.9450000000000003,0.16464974374829666,0.0005,0.9225,0.239179703360198
